frame_path,video_id,video_path,label,label_int
/kaggle/working/frames/real/12__secret_conversation/frame_006.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_007.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_008.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_009.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_010.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_011.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_012.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_013.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_014.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_015.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_016.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_017.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_018.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_019.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_020.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_021.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_022.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_023.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_024.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_025.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_026.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_027.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_028.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_029.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_030.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/12__secret_conversation/frame_031.jpg,12__secret_conversation,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/12__secret_conversation.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_000.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_001.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_002.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_003.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_004.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_005.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_006.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_007.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_008.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_009.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_010.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_011.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_012.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_013.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_014.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_015.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_016.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_017.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_018.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_019.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_020.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_021.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_022.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_023.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_024.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_025.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_026.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_027.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_028.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_029.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_030.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/03__walking_and_outside_surprised/frame_031.jpg,03__walking_and_outside_surprised,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/03__walking_and_outside_surprised.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_000.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_001.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_002.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_003.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_004.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_005.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_006.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_007.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_008.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_009.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_010.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_011.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_012.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_013.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_014.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_015.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_016.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_017.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_018.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_019.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_020.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_021.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_022.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_023.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_024.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_025.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_026.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_027.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_028.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_029.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_030.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/15__walking_down_street_outside_angry/frame_031.jpg,15__walking_down_street_outside_angry,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/15__walking_down_street_outside_angry.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_000.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_001.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_002.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_003.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_004.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_005.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_006.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_007.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_008.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_009.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_010.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_011.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_012.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_013.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_014.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_015.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_016.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_017.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_018.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_019.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_020.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_021.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_022.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_023.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_024.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_025.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_026.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_027.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_028.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_029.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_030.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/09__outside_talking_pan_laughing/frame_031.jpg,09__outside_talking_pan_laughing,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/09__outside_talking_pan_laughing.mp4,real,1
/kaggle/working/frames/real/13__talking_against_wall/frame_000.jpg,13__talking_against_wall,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/13__talking_against_wall.mp4,real,1
/kaggle/working/frames/real/13__talking_against_wall/frame_001.jpg,13__talking_against_wall,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/13__talking_against_wall.mp4,real,1
/kaggle/working/frames/real/13__talking_against_wall/frame_002.jpg,13__talking_against_wall,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/13__talking_against_wall.mp4,real,1
/kaggle/working/frames/real/13__talking_against_wall/frame_003.jpg,13__talking_against_wall,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/13__talking_against_wall.mp4,real,1
/kaggle/working/frames/real/13__talking_against_wall/frame_004.jpg,13__talking_against_wall,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/13__talking_against_wall.mp4,real,1
/kaggle/working/frames/real/13__talking_against_wall/frame_005.jpg,13__talking_against_wall,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/13__talking_against_wall.mp4,real,1
/kaggle/working/frames/real/13__talking_against_wall/frame_006.jpg,13__talking_against_wall,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/13__talking_against_wall.mp4,real,1
/kaggle/working/frames/real/13__talking_against_wall/frame_007.jpg,13__talking_against_wall,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/13__talking_against_wall.mp4,real,1
/kaggle/working/frames/real/13__talking_against_wall/frame_008.jpg,13__talking_against_wall,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/13__talking_against_wall.mp4,real,1
/kaggle/working/frames/real/13__talking_against_wall/frame_009.jpg,13__talking_against_wall,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/13__talking_against_wall.mp4,real,1
/kaggle/working/frames/real/13__talking_against_wall/frame_010.jpg,13__talking_against_wall,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/13__talking_against_wall.mp4,real,1
/kaggle/working/frames/real/13__talking_against_wall/frame_011.jpg,13__talking_against_wall,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/13__talking_against_wall.mp4,real,1
/kaggle/working/frames/real/13__talking_against_wall/frame_012.jpg,13__talking_against_wall,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/13__talking_against_wall.mp4,real,1
/kaggle/working/frames/real/13__talking_against_wall/frame_013.jpg,13__talking_against_wall,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/13__talking_against_wall.mp4,real,1
/kaggle/working/frames/real/13__talking_against_wall/frame_014.jpg,13__talking_against_wall,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/13__talking_against_wall.mp4,real,1
/kaggle/working/frames/real/13__talking_against_wall/frame_015.jpg,13__talking_against_wall,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/13__talking_against_wall.mp4,real,1
/kaggle/working/frames/real/13__talking_against_wall/frame_016.jpg,13__talking_against_wall,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/13__talking_against_wall.mp4,real,1
/kaggle/working/frames/real/13__talking_against_wall/frame_017.jpg,13__talking_against_wall,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/13__talking_against_wall.mp4,real,1
/kaggle/working/frames/real/13__talking_against_wall/frame_018.jpg,13__talking_against_wall,/kaggle/input/datasets/hungle3401/faceforensics/FF++/real/13__talking_against_wall.mp4,real,1
